A_PARTY,B_PARTY,START_DTTM,END_DTTM,A_NETWORK,B_NETWORK,RESERVED
9693948834,9623382219,1599895372,1599895521,Vi,BSNL,
9486295327,9728545090,1617979410,1617979596,BSNL,Vi,
9414340772,9229058707,1633483272,1633483454,Airtel,BSNL,
9878342626,9557973154,1643093468,1643093668,Vi,Vi,
9551620541,9667204885,1648958257,1648958449,Jio,Jio,
9475646366,9638837577,1635838612,1635838767,Vi,Jio,
9342363381,9354579909,1593145942,1593146011,Jio,Jio,
9501353066,9364582321,1629970933,1629971114,Vi,Jio,
9749165568,9859879540,1643058936,1643059116,Airtel,Airtel,
9868171459,9536497998,1639450776,1639450803,BSNL,Vi,
9602104090,9758598396,1647776571,1647776715,Vi,Airtel,
9423610417,9483675387,1618103032,1618103218,Jio,BSNL,
9297035776,9868171459,1592431432,1592431484,Airtel,BSNL,
9588237746,9729058877,1607995518,1607995597,Vi,Jio,
9378790289,9784474511,1610229219,1610229287,Jio,BSNL,
9221615756,9707168341,1591745465,1591745477,Airtel,Jio,
9851953593,9777752051,1644706631,1644706705,Jio,BSNL,
9581668172,9383702117,1631943705,1631943837,Airtel,Jio,
9483693129,9733765542,1631766269,1631766281,Jio,Vi,
9722378749,9653711156,1603787927,1603788126,Jio,Airtel,
9855553706,9534451171,1604387708,1604387835,Vi,BSNL,
9256325355,9646068688,1617585870,1617585990,BSNL,Airtel,
9707168341,9337794237,1630835938,1630836113,Jio,Jio,
9377637930,9374309525,1650019155,1650019219,Vi,Jio,
9654524224,9576759106,1630000617,1630000764,Airtel,Vi,
9318058190,9680610188,1644720818,1644720907,Vi,Airtel,
9489615584,9868171459,1610982970,1610983156,Airtel,BSNL,
9407670457,9826232582,1621233719,1621233910,Jio,Vi,
9749165568,9778448476,1604420527,1604420532,Airtel,Airtel,
9481527621,9625202945,1596490701,1596490784,Jio,Jio,
9805400388,9638729024,1588852058,1588852163,Airtel,Airtel,
9826706940,9303780971,1607324393,1607324508,Airtel,BSNL,
9577987133,9829632527,1589473586,1589473640,Jio,BSNL,
9357978272,9667204885,1649884549,1649884616,Airtel,Jio,
9791291523,9354579909,1644564260,1644564395,BSNL,Jio,
9779139251,9877729242,1620999327,1620999510,BSNL,Vi,
9230025412,9484387286,1650891086,1650891135,Airtel,Vi,
9825842130,9654674806,1605696485,1605696506,Vi,Vi,
9555351555,9777752051,1603884997,1603885158,BSNL,BSNL,
9220854608,9443020319,1589028192,1589028306,Airtel,BSNL,
9756523715,9426474926,1626736518,1626736559,BSNL,Vi,
9801771270,9308307569,1590228606,1590228752,Vi,Jio,
9305499043,9749165568,1649935222,1649935312,BSNL,Airtel,
9220875032,9214158901,1611822861,1611822916,Airtel,Jio,
9560846765,9770730856,1633519665,1633519749,Jio,Airtel,
9467186867,9829632527,1605146097,1605146271,BSNL,BSNL,
9883060962,9556743201,1610804435,1610804602,Vi,Jio,
9749289186,9229302801,1625110698,1625110704,Vi,Jio,
9405142182,9366999796,1608418922,1608419081,Vi,Airtel,
9564076317,9877729242,1641037224,1641037284,Jio,Vi,
9897933280,9489615584,1624888176,1624888277,Airtel,Airtel,
9347936683,9560846765,1626628271,1626628272,BSNL,Jio,
9529932643,9624283692,1632469311,1632469506,BSNL,Airtel,
9347936683,9484387286,1608122276,1608122329,BSNL,Vi,
9649700116,9225025908,1598467179,1598467238,Airtel,Airtel,
9812827745,9345345153,1637110971,1637111023,Jio,Jio,
9602104090,9877729242,1637076283,1637076297,Vi,Vi,
9304630897,9702550152,1605597725,1605597793,Jio,Airtel,
9560881383,9342363381,1618643397,1618643465,BSNL,Jio,
9877729242,9865450535,1632647190,1632647354,Vi,BSNL,
9255081020,9625202945,1611767471,1611767535,Airtel,Jio,
9386616648,9469137213,1616241571,1616241575,Airtel,Jio,
9706520249,9658019733,1591862427,1591862613,Jio,Jio,
9898640473,9388047835,1626550724,1626550779,Jio,BSNL,
9220769519,9559702187,1640708587,1640708753,BSNL,BSNL,
9779139251,9377228733,1641085718,1641085835,BSNL,Jio,
9481527621,9589334516,1646479030,1646479099,Jio,Airtel,
9602104090,9369276597,1605739972,1605740014,Vi,Jio,
9503017228,9531922484,1632770108,1632770170,Airtel,Airtel,
9373911838,9220117853,1599385689,1599385832,Vi,Jio,
9726705989,9647910724,1624398535,1624398668,Jio,Airtel,
9789630244,9229544763,1649180076,1649180158,Airtel,BSNL,
9624283692,9749289186,1610101445,1610101486,Airtel,Vi,
9865450535,9242731474,1611866886,1611867010,BSNL,Vi,
9865450535,9324250118,1599772129,1599772173,BSNL,Vi,
9789910881,9453032562,1624215882,1624215922,Jio,Vi,
9840343284,9240749867,1649953159,1649953248,Airtel,BSNL,
9611894289,9861846490,1643796341,1643796453,Jio,Vi,
9770730856,9601428546,1641865380,1641865529,Airtel,Vi,
9285862250,9829611007,1640300713,1640300766,Vi,BSNL,
9834743653,9313166608,1590013978,1590014129,Jio,Airtel,
9386616648,9842749295,1608693046,1608693047,Airtel,BSNL,
9825842130,9895538219,1622902672,1622902732,Vi,BSNL,
9295033674,9788659931,1605668794,1605668918,Vi,BSNL,
9781016304,9534451171,1610131006,1610131023,Airtel,BSNL,
9267482669,9704584955,1614862545,1614862693,Jio,BSNL,
9868858285,9861328189,1617278357,1617278524,Jio,Jio,
9859015500,9855553706,1645534513,1645534520,Airtel,Vi,
9736501652,9666175180,1611598276,1611598425,Airtel,Airtel,
9684637945,9433417725,1615527039,1615527138,Jio,Jio,
9665412560,9807124948,1636993470,1636993648,Airtel,Airtel,
9502504251,9704584955,1606067223,1606067366,BSNL,BSNL,
9877729242,9742741877,1621568708,1621568878,Vi,Jio,
9649700116,9350324765,1636411302,1636411435,Airtel,Jio,
9809383416,9697958617,1623960052,1623960075,Airtel,Jio,
9795381680,9697958617,1643297337,1643297399,Airtel,Jio,
9595100207,9534451171,1590319041,1590319115,BSNL,BSNL,
9631238356,9487854111,1629494772,1629494944,Airtel,BSNL,
9593622934,9883060962,1593277349,1593277376,Vi,Vi,
9735548935,9519721735,1606393429,1606393513,BSNL,BSNL,
9307253379,9653236366,1605444544,1605444555,BSNL,Vi,
9560881383,9591026868,1620795150,1620795346,BSNL,Airtel,
9351710412,9336903744,1617011417,1617011515,Airtel,Airtel,
9483675387,9551620541,1641459577,1641459683,BSNL,Jio,
9366113797,9568794458,1615448331,1615448412,Jio,Vi,
9801771270,9862625595,1629371725,1629371764,Vi,BSNL,
9475646366,9693948834,1628808325,1628808520,Vi,Vi,
9893602007,9229302801,1610850557,1610850569,BSNL,Jio,
9220117853,9339767305,1627513638,1627513789,Jio,Jio,
9419783960,9723339874,1645345054,1645345069,Airtel,Vi,
9625202945,9433741232,1617355461,1617355634,Jio,Airtel,
9798977587,9788402110,1596760644,1596760646,BSNL,Vi,
9355036184,9466619376,1592742426,1592742476,Airtel,Airtel,
9723339874,9706520249,1616592400,1616592595,Vi,Jio,
9331475267,9536910667,1637364827,1637364994,BSNL,BSNL,
9595100207,9240749867,1599336510,1599336532,BSNL,BSNL,
9805400388,9454394468,1620722068,1620722184,Airtel,Airtel,
9689689956,9654674806,1605204375,1605204546,Airtel,Vi,
9272783289,9217353667,1643905645,1643905720,Jio,BSNL,
9588237746,9779139251,1615432758,1615432853,Vi,BSNL,
9829632527,9709868041,1617846529,1617846626,BSNL,Jio,
9704584955,9779139251,1611466484,1611466615,BSNL,BSNL,
9559702187,9602075727,1613891776,1613891939,BSNL,BSNL,
9646068688,9666224210,1590442377,1590442517,Airtel,Vi,
9498825589,9616641863,1640206596,1640206623,Jio,BSNL,
9460735165,9229302801,1624993019,1624993214,Jio,Jio,
9778448476,9882891885,1605757441,1605757540,Airtel,Jio,
9346467170,9631950899,1598273620,1598273714,Vi,BSNL,
9557973154,9649700116,1605926606,1605926668,Vi,Airtel,
9868858285,9886553019,1592569267,1592569362,Jio,BSNL,
9735548935,9728545090,1629518032,1629518064,BSNL,Vi,
9479313374,9658019733,1608798937,1608798994,Vi,Jio,
9871323841,9877362273,1624858927,1624858963,Jio,Jio,
9254776719,9517207773,1607476032,1607476201,BSNL,Jio,
9720344804,9536497998,1624921596,1624921775,Airtel,Vi,
9825842130,9433741232,1589104373,1589104518,Vi,Airtel,
9267482669,9829484621,1599031283,1599031470,Jio,Jio,
9313166608,9297901066,1625933316,1625933434,Airtel,Vi,
9230025412,9541638260,1621937052,1621937248,Airtel,Airtel,
9407395177,9481527621,1618056965,1618057000,Jio,Jio,
9707168341,9742741877,1646280307,1646280357,Jio,Jio,
9215762922,9407395177,1642902933,1642903050,Vi,Jio,
9483693129,9868858285,1621916686,1621916768,Jio,Jio,
9868171459,9720344804,1609594872,1609594960,BSNL,Airtel,
9354579909,9897750872,1624535206,1624535325,Jio,Airtel,
9676332604,9296096117,1597867453,1597867605,Airtel,Jio,
9486295327,9754770151,1606026304,1606026436,BSNL,BSNL,
9409594753,9430589436,1592466556,1592466591,Jio,Airtel,
9813872649,9883060962,1603815795,1603815946,Jio,Vi,
9829611007,9547777823,1633732722,1633732728,BSNL,BSNL,
9501353066,9826232582,1616583139,1616583313,Vi,Vi,
9221615756,9374309525,1601871812,1601871917,Airtel,Jio,
9646068688,9339767305,1629173680,1629173747,Airtel,Jio,
9555766406,9647710964,1646991917,1646992067,Vi,Airtel,
9252747497,9595100207,1604417183,1604417240,Jio,BSNL,
9354579909,9638837577,1650805712,1650805866,Jio,Jio,
9346779484,9742741877,1621324557,1621324596,Airtel,Jio,
9591026868,9809383416,1640392382,1640392386,Airtel,Airtel,
9296096117,9861846490,1612818657,1612818681,Jio,Vi,
9359531219,9826445625,1617555911,1617555924,BSNL,Jio,
9842631392,9339767305,1646225535,1646225559,Airtel,Jio,
9807124948,9867275816,1623093232,1623093274,Airtel,Airtel,
9434213347,9313166608,1625093878,1625093998,BSNL,Airtel,
9377637930,9897933280,1629841484,1629841569,Vi,Airtel,
9829632527,9286675126,1637801177,1637801348,BSNL,Vi,
9330447377,9593622934,1637318000,1637318136,Jio,Vi,
9616641863,9482413687,1642824128,1642824237,BSNL,BSNL,
9648434101,9215762922,1621822640,1621822783,Jio,Vi,
9595775333,9605544874,1627750239,1627750359,Jio,Vi,
9646068688,9357978272,1606864827,1606864855,Airtel,Airtel,
9638837577,9588237746,1602579340,1602579458,Jio,Vi,
9235715164,9759340239,1601863949,1601864137,Airtel,BSNL,
9517207773,9648434101,1644475040,1644475184,Jio,Jio,
9709868041,9528864943,1604316188,1604316328,Jio,BSNL,
9297035776,9568794458,1593022041,1593022103,Airtel,Vi,
9842151783,9433741232,1591442115,1591442314,BSNL,Airtel,
9826445625,9531922484,1602176876,1602176989,Jio,Airtel,
9666472310,9720344804,1632590524,1632590708,Vi,Airtel,
9762837162,9288621188,1604834469,1604834511,Vi,Airtel,
9378790289,9214158901,1593424300,1593424477,Jio,Jio,
9809383416,9482413687,1602095639,1602095746,Airtel,BSNL,
9357978272,9842151783,1600882683,1600882815,Airtel,BSNL,
9292476642,9643235513,1643603743,1643603842,Vi,Jio,
9308307569,9339443952,1644110120,1644110245,Jio,Airtel,
9605544874,9781016304,1594195243,1594195327,Vi,Airtel,
9366999796,9375124330,1610930952,1610930976,Airtel,Vi,
9360304271,9749165568,1588880531,1588880689,BSNL,Airtel,
9225025908,9723339874,1591343595,1591343766,Airtel,Vi,
9324250118,9626627344,1597214402,1597214593,Vi,Airtel,
9568794458,9588237746,1604218858,1604219005,Vi,Vi,
9224586641,9770730856,1597465820,1597465901,Jio,Airtel,
9318058190,9229302801,1598163626,1598163637,Vi,Jio,
9487533669,9749289186,1631409189,1631409269,Jio,Vi,
9433417725,9220875032,1611558114,1611558190,Jio,Airtel,
9230025412,9536497998,1601156251,1601156360,Airtel,Vi,
9503017228,9294558259,1592582716,1592582781,Airtel,BSNL,
9639164954,9869871302,1617980390,1617980446,Vi,Vi,
9306073552,9355036184,1610125915,1610126005,Airtel,Airtel,
9229544763,9295033674,1649194241,1649194278,BSNL,Vi,
9649700116,9556755227,1647038846,1647038970,Airtel,BSNL,
9859015500,9560881383,1624363640,1624363693,Airtel,BSNL,
9377637930,9259705650,1612233753,1612233911,Vi,Vi,
9291629843,9347683382,1628295281,1628295285,BSNL,Vi,
9664364741,9324250118,1647308519,1647308592,Jio,Vi,
9491304591,9897933280,1645188384,1645188535,BSNL,Airtel,
9869871302,9581668172,1615517152,1615517182,Vi,Airtel,
9405142182,9373373939,1634815997,1634816126,Vi,BSNL,
9306073552,9487533669,1598537157,1598537186,Airtel,Jio,
9788402110,9481527621,1598549815,1598549969,Vi,Jio,
9536910667,9229058707,1622685441,1622685542,BSNL,BSNL,
9643235513,9355831550,1605029605,1605029712,Jio,Vi,
9536497998,9405142182,1649194709,1649194898,Vi,Vi,
9318058190,9318058190,1601145712,1601145817,Vi,Vi,
9407395177,9781016304,1611512530,1611512608,Jio,Airtel,
9541638260,9489615584,1621987719,1621987862,Airtel,Airtel,
9336903744,9758598396,1622148780,1622148858,Airtel,Airtel,
9215762922,9346845336,1622071934,1622072031,Vi,Airtel,
9592930772,9619859619,1629079020,1629079119,Airtel,BSNL,
9733765542,9453032562,1599265957,1599265994,Vi,Vi,
9360304271,9813872649,1589212411,1589212446,BSNL,Jio,
9214158901,9631238356,1613070538,1613070624,Jio,Airtel,
9451710153,9347936683,1606583405,1606583519,Jio,BSNL,
9855553706,9676332604,1608471921,1608472104,Vi,Airtel,
9829484621,9593655477,1629111986,1629112114,Jio,Jio,
9375286981,9705512160,1593348629,1593348630,Jio,Airtel,
9332535308,9602104090,1602505422,1602505525,Airtel,Vi,
9256325355,9541638260,1642192066,1642192140,BSNL,Airtel,
9294558259,9614890292,1634726852,1634726897,BSNL,Airtel,
9405142182,9893602007,1640170400,1640170546,Vi,BSNL,
9220769519,9607991391,1606499296,1606499357,BSNL,BSNL,
9611894289,9788402110,1595174883,1595174889,Jio,Vi,
9868171459,9597432493,1637230082,1637230282,BSNL,Jio,
9298630905,9781962335,1647940823,1647940980,Jio,BSNL,
9240287202,9886246158,1612814480,1612814618,Vi,Vi,
9560290640,9209027279,1616175704,1616175838,Airtel,BSNL,
9291629843,9842749295,1624264017,1624264138,BSNL,BSNL,
9454394468,9614890292,1593775282,1593775480,Airtel,Airtel,
9729058877,9366113797,1632863148,1632863297,Jio,Jio,
9425821705,9723339874,1643770617,1643770674,Jio,Vi,
9240749867,9780116924,1640341108,1640341301,BSNL,Airtel,
9376597978,9829750398,1639007556,1639007612,Vi,Vi,
9807124948,9728545090,1609912794,1609912973,Airtel,Vi,
9705512160,9409594753,1649723982,1649723993,Airtel,Jio,
9896503501,9809757058,1616964324,1616964347,Jio,Vi,
9373911838,9849698756,1649235483,1649235629,Vi,Airtel,
9753209530,9634673544,1594038185,1594038375,Vi,Airtel,
9331475267,9405680503,1613335842,1613335927,BSNL,BSNL,
9649700116,9720344804,1602951760,1602951814,Airtel,Airtel,
9625202945,9487854111,1590336878,1590336988,Jio,BSNL,
9744414206,9584203418,1629086883,1629087056,Vi,Vi,
9631238356,9482413687,1618862425,1618862547,Airtel,BSNL,
9355831550,9826706940,1611196889,1611197008,Vi,Airtel,
9709868041,9788402110,1591727175,1591727219,Jio,Vi,
9895538219,9646665625,1641130830,1641131028,BSNL,Jio,
9886553019,9788659931,1629236102,1629236301,BSNL,BSNL,
9861328189,9868858285,1624606942,1624606980,Jio,Jio,
9467186867,9405680503,1605531067,1605531078,BSNL,BSNL,
9337044846,9762837162,1596802222,1596802329,Vi,Vi,
9788659931,9559702187,1600687270,1600687426,BSNL,BSNL,
9646665625,9779139251,1626798894,1626798990,Jio,BSNL,
9605544874,9358752096,1619577253,1619577367,Vi,Airtel,
9454394468,9675351200,1620925733,1620925909,Airtel,Airtel,
9886246158,9825842130,1638147404,1638147561,Vi,Vi,
9401033724,9824119947,1636239013,1636239091,Airtel,BSNL,
9614890292,9240749867,1642675318,1642675504,Airtel,BSNL,
9788402110,9620829737,1616256668,1616256837,Vi,Jio,
9272783289,9304630897,1650736830,1650736977,Jio,Jio,
9581668172,9807124948,1607399498,1607399609,Airtel,Airtel,
9768101780,9466954659,1592138859,1592138913,Airtel,BSNL,
9657628332,9842631392,1625021080,1625021244,Airtel,Airtel,
9676332604,9285862250,1594845837,1594845954,Airtel,Vi,
9663709832,9433741232,1638679557,1638679673,Airtel,Airtel,
9886553019,9877362273,1622553787,1622553945,BSNL,Jio,
9619186870,9576759106,1588332758,1588332949,Vi,Vi,
9601837840,9818980857,1619630754,1619630852,Airtel,Jio,
9665412560,9208687495,1637217695,1637217877,Airtel,BSNL,
9693948834,9886246158,1588467724,1588467834,Vi,Vi,
9619859619,9479313374,1626857615,1626857665,BSNL,Vi,
9680610188,9756523715,1628455269,1628455414,Airtel,BSNL,
9426474926,9229058707,1646084491,1646084605,Vi,BSNL,
9355036184,9306073552,1590266388,1590266561,Airtel,Airtel,
9390154662,9770730856,1634923742,1634923881,Vi,Airtel,
9602104090,9305499043,1643979128,1643979146,Vi,BSNL,
9871323841,9722378749,1588421708,1588421887,Jio,Jio,
9358752096,9601428546,1639658013,1639658081,Airtel,Vi,
9654524224,9303302610,1624186406,1624186444,Airtel,Vi,
9460735165,9434213347,1617597050,1617597120,Jio,BSNL,
9709446808,9331475267,1615070664,1615070849,Airtel,BSNL,
9319483280,9735548935,1599639280,1599639328,Airtel,BSNL,
9675351200,9654674806,1639620654,1639620677,Airtel,Vi,
9479313374,9390154662,1639315155,1639315262,Vi,Vi,
9829611007,9403136102,1609905109,1609905147,BSNL,Vi,
9564076317,9240749867,1649892911,1649893043,Jio,BSNL,
9351710412,9345345153,1622340489,1622340616,Airtel,Jio,
9249007807,9358752096,1623842722,1623842917,BSNL,Airtel,
9801771270,9877362273,1612806391,1612806450,Vi,Jio,
9529932643,9347936683,1602461083,1602461271,BSNL,BSNL,
9707168341,9374309525,1602762499,1602762551,Jio,Jio,
9430589436,9307045157,1610456958,1610457145,Airtel,Jio,
9614890292,9414340772,1648203323,1648203334,Airtel,Airtel,
9704584955,9308307569,1616278524,1616278591,BSNL,Jio,
9595100207,9845380539,1637266163,1637266355,BSNL,BSNL,
9403136102,9346845336,1610851010,1610851059,Vi,Airtel,
9308307569,9781016304,1611432194,1611432282,Jio,Airtel,
9324250118,9285862250,1631757983,1631758059,Vi,Vi,
9559702187,9531922484,1591289599,1591289636,BSNL,Airtel,
9805400388,9410601656,1608374856,1608374953,Airtel,Airtel,
9295033674,9886246158,1600680378,1600680442,Vi,Vi,
9551620541,9675351200,1648054158,1648054330,Jio,Airtel,
9845380539,9407395177,1603100443,1603100606,BSNL,Jio,
9762614645,9372303655,1588499860,1588499896,Jio,BSNL,
9631950899,9773456088,1600831876,1600831995,BSNL,Airtel,
9787420640,9557973154,1618839315,1618839472,Airtel,Vi,
9896503501,9256325355,1618847353,1618847428,Jio,BSNL,
9623382219,9744691664,1601145819,1601145906,BSNL,Airtel,
9373911838,9208687495,1611125692,1611125763,Vi,BSNL,
9534451171,9560846765,1645346499,1645346507,BSNL,Jio,
9358752096,9788659931,1606014355,1606014428,Airtel,BSNL,
9759340239,9654524224,1600519911,1600520042,BSNL,Airtel,
9672590060,9665412560,1606278850,1606278857,Airtel,Airtel,
9286675126,9230025412,1646183508,1646183559,Vi,Airtel,
9595100207,9829611007,1627218572,1627218681,BSNL,BSNL,
9883060962,9288621188,1633271811,1633271931,Vi,Airtel,
9878342626,9653711156,1611333333,1611333346,Vi,Airtel,
9728545090,9675752559,1601855735,1601855793,Vi,BSNL,
9666224210,9547777823,1623741177,1623741374,Vi,BSNL,
9602104090,9896503501,1622781912,1622782078,Vi,Jio,
9593622934,9443020319,1631368442,1631368597,Vi,BSNL,
9781962335,9725913313,1616013593,1616013613,BSNL,Jio,
9241745601,9583172173,1590092734,1590092844,Jio,Jio,
9514900878,9615933139,1643294891,1643294893,Vi,BSNL,
9318058190,9646068688,1619095879,1619095962,Vi,Airtel,
9355792304,9220875032,1643274929,1643274931,Airtel,Airtel,
9568794458,9301304526,1596113966,1596114005,Vi,Vi,
9240883757,9877362273,1643879370,1643879472,Jio,Jio,
9405142182,9578029486,1629087634,1629087812,Vi,Vi,
9897933280,9670831784,1612425794,1612425901,Airtel,Airtel,
9403136102,9829632527,1588556240,1588556432,Vi,BSNL,
9235715164,9602075727,1647748951,1647749076,Airtel,BSNL,
9388822224,9519721735,1593835917,1593835956,Airtel,BSNL,
9554768463,9576759106,1616288917,1616288994,BSNL,Vi,
9401033724,9647710964,1608210092,1608210261,Airtel,Airtel,
9781372855,9252747497,1603656164,1603656292,BSNL,Jio,
9297901066,9514900878,1596176328,1596176341,Vi,Vi,
9733765542,9753209530,1600112240,1600112299,Vi,Vi,
9398509367,9332535308,1590066025,1590066213,BSNL,Airtel,
9597432493,9781962335,1614492246,1614492430,Jio,BSNL,
9377228733,9337263520,1602516089,1602516250,Jio,Airtel,
9807124948,9225025908,1627414115,1627414304,Airtel,Airtel,
9551620541,9768101780,1592642071,1592642239,Jio,Airtel,
9386616648,9469137213,1607440058,1607440152,Airtel,Jio,
9556743201,9551620541,1599364318,1599364401,Jio,Jio,
9654524224,9374470903,1600641626,1600641642,Airtel,BSNL,
9634673544,9689689956,1601554748,1601554749,Airtel,Airtel,
9877362273,9748521209,1635187934,1635188099,Jio,Jio,
9297035776,9489615584,1632302945,1632302948,Airtel,Airtel,
9220117853,9677831097,1650241935,1650242015,Jio,Jio,
9865450535,9295033674,1640044672,1640044733,BSNL,Vi,
9337263520,9336903744,1648722226,1648722242,Airtel,Airtel,
9865450535,9235715164,1631566470,1631566519,BSNL,Airtel,
9895538219,9788659931,1593710009,1593710157,BSNL,BSNL,
9616641863,9862625595,1594182340,1594182508,BSNL,BSNL,
9307253379,9616641863,1639686150,1639686213,BSNL,BSNL,
9354579909,9298630905,1610728157,1610728204,Jio,Jio,
9291629843,9875263401,1590598920,1590599007,BSNL,Jio,
9861369598,9619186870,1626954911,1626955032,Vi,Vi,
9481527621,9466619376,1613848421,1613848490,Jio,Airtel,
9861328189,9789630244,1609909203,1609909236,Jio,Airtel,
9345345153,9360304271,1630377995,1630378042,Jio,BSNL,
9453995384,9469137213,1644339750,1644339905,Airtel,Jio,
9654524224,9345345153,1628750329,1628750407,Airtel,Jio,
9337794237,9240749867,1626416338,1626416400,Jio,BSNL,
9303780971,9491304591,1650058843,1650058864,BSNL,BSNL,
9895897181,9331475267,1602084062,1602084194,Jio,BSNL,
9589334516,9345345153,1644820007,1644820117,Airtel,Jio,
9584203418,9493651599,1636293891,1636294030,Vi,BSNL,
9220875032,9307045157,1632788667,1632788708,Airtel,Jio,
9829611007,9871323841,1633259052,1633259223,BSNL,Jio,
9293404891,9342363381,1644828597,1644828611,BSNL,Jio,
9536910667,9240749867,1607070267,1607070389,BSNL,BSNL,
9890403623,9286675126,1592131376,1592131537,BSNL,Vi,
9826445625,9861846490,1623970027,1623970179,Jio,Vi,
9643235513,9647910724,1598820001,1598820170,Jio,Airtel,
9409594753,9648434101,1632914322,1632914412,Jio,Jio,
9298630905,9867275816,1645909954,1645910108,Jio,Airtel,
9877362273,9744414206,1610649447,1610649609,Jio,Vi,
9221851335,9560846765,1630479315,1630479395,BSNL,Jio,
9215762922,9805400388,1622418527,1622418685,Vi,Airtel,
9755823592,9826706940,1590920365,1590920448,Airtel,Airtel,
9455111311,9666472310,1600906319,1600906452,BSNL,Vi,
9780584640,9893602007,1613263908,1613263911,Airtel,BSNL,
9337794237,9768101780,1613229383,1613229507,Jio,Airtel,
9397340693,9482413687,1598471022,1598471130,Jio,BSNL,
9498825589,9649700116,1636547891,1636548066,Jio,Airtel,
9744691664,9483693129,1598162026,1598162202,Airtel,Jio,
9255081020,9867275816,1624849600,1624849799,Airtel,Airtel,
9301304526,9725913313,1631805046,1631805246,Vi,Jio,
9809383416,9591026868,1645644590,1645644642,Airtel,Airtel,
9897933280,9638837577,1637312375,1637312425,Airtel,Jio,
9240883757,9773456088,1639300297,1639300460,Jio,Airtel,
9693948834,9220854608,1642354076,1642354257,Vi,Airtel,
9780116924,9229058707,1589640850,1589640869,Airtel,BSNL,
9794225419,9706520249,1604191516,1604191569,BSNL,Jio,
9888391289,9482413687,1609401311,1609401454,Jio,BSNL,
9547777823,9865450535,1605458336,1605458467,BSNL,BSNL,
9583172173,9304630897,1628438141,1628438154,Jio,Jio,
9675752559,9200876168,1642385646,1642385770,BSNL,Airtel,
9789630244,9684637945,1635828975,1635829121,Airtel,Jio,
9255081020,9791291523,1631320460,1631320509,Airtel,BSNL,
9346779484,9762614645,1646609228,1646609334,Airtel,Jio,
9560290640,9573058194,1599755682,1599755795,Airtel,Vi,
9221851335,9788659931,1608531380,1608531456,BSNL,BSNL,
9795381680,9605544874,1625866570,1625866571,Airtel,Vi,
9756523715,9454581820,1611377441,1611377632,BSNL,Airtel,
9221615756,9809383416,1647810667,1647810773,Airtel,Airtel,
9602075727,9808767292,1606512667,1606512848,BSNL,Airtel,
9883060962,9619186870,1637519563,1637519729,Vi,Vi,
9788659931,9229544763,1601891276,1601891451,BSNL,BSNL,
9241745601,9528864943,1617209637,1617209798,Jio,BSNL,
9220854608,9372303655,1628814879,1628815009,Airtel,BSNL,
9252747497,9704584955,1625783766,1625783886,Jio,BSNL,
9602075727,9491304591,1620112809,1620112931,BSNL,BSNL,
9556743201,9255081020,1649524185,1649524346,Jio,Airtel,
9824119947,9781962335,1617120169,1617120327,BSNL,BSNL,
9433741232,9781016304,1650288848,1650288909,Airtel,Airtel,
9646068688,9536497998,1608385913,1608385918,Airtel,Vi,
9762837162,9377637930,1619138544,1619138589,Vi,Vi,
9825842130,9378790289,1611505058,1611505180,Vi,Jio,
9777752051,9643235513,1642376261,1642376293,BSNL,Jio,
9531922484,9631238356,1644791772,1644791940,Airtel,Airtel,
9666472310,9638837577,1597026890,1597027001,Vi,Jio,
9337794237,9758598396,1588178929,1588179116,Jio,Airtel,
9388047835,9615933139,1624252466,1624252552,BSNL,BSNL,
9578029486,9560290640,1611020111,1611020291,Vi,Airtel,
9252747497,9625202945,1648300093,1648300218,Jio,Jio,
9556755227,9723339874,1648186972,1648187068,BSNL,Vi,
9491304591,9829484621,1631984532,1631984586,BSNL,Jio,
9794225419,9578029486,1612398153,1612398156,BSNL,Vi,
9372303655,9624283692,1589927205,1589927345,BSNL,Airtel,
9568794458,9296096117,1638832426,1638832498,Vi,Jio,
9842631392,9221851335,1602767126,1602767189,Airtel,BSNL,
9517207773,9638729024,1608241059,1608241161,Jio,Airtel,
9789630244,9532956637,1604200760,1604200884,Airtel,Jio,
9364582321,9407395177,1643399592,1643399713,Jio,Jio,
9373911838,9214158901,1640601477,1640601584,Vi,Jio,
9826232582,9267482669,1611371596,1611371744,Vi,Jio,
9467186867,9217353667,1624596249,1624596278,BSNL,BSNL,
9220769519,9241745601,1600764516,1600764611,BSNL,Jio,
9670831784,9555766406,1610913138,1610913302,Airtel,Vi,
9407395177,9778448476,1622514633,1622514662,Jio,Airtel,
9455111311,9272783289,1631672509,1631672530,BSNL,Jio,
9407395177,9454581820,1645681520,1645681545,Jio,Airtel,
9728545090,9568794458,1588025366,1588025392,Vi,Vi,
9729058877,9293404891,1641844746,1641844747,Jio,BSNL,
9895897181,9675752559,1619653555,1619653682,Jio,BSNL,
9331475267,9491304591,1598400613,1598400654,BSNL,BSNL,
9438962732,9606501471,1613044057,1613044062,Airtel,BSNL,
9825842130,9877362273,1621546143,1621546264,Vi,Jio,
9398509367,9647710964,1628670770,1628670897,BSNL,Airtel,
9773456088,9469137213,1641374880,1641374991,Airtel,Jio,
9826706940,9851953593,1627306991,1627307005,Airtel,Jio,
9481527621,9666224210,1595325329,1595325471,Jio,Vi,
9519721735,9229302801,1627425632,1627425822,BSNL,Jio,
9601837840,9307045157,1651023683,1651023847,Airtel,Jio,
